443		637465		7.23289		300		0		0
444		637932		7.23818		300		0		0
445		638740		7.24735		300		0		0
446		640859		7.27139		300		0		0
447		643302		7.29911		300		0		0
448		644723		7.31523		300		0		0
449		645333		7.32216		300		0		0
450		647600		7.34788		300		0		0
451		650039		7.37556		300		0		0
452		650823		7.38445		300		0		0
453		652543		7.40397		300		0		0
454		655060		7.43252		300		0		0
455		657007		7.45462		300		0		0
456		658203		7.46818		300		0		0
457		660665		7.49612		300		0		0
458		662734		7.51959		300		0		0
459		664582		7.54056		300		0		0
460		666614		7.56362		300		0		0
461		668715		7.58746		300		0		0
462		671071		7.61418		300		0		0
463		674557		7.65374		300		0		0
464		676924		7.6806		300		0		0
465		678360		7.6969		300		0		0
466		680811		7.7247		300		0		0
467		683262		7.75251		300		0		0
468		686137		7.78513		300		0		0
469		688358		7.81033		300		0		0
470		690532		7.835		300		0		0
471		690532		7.835		300		0		0
472		695298		7.88908		300		0		0
473		698430		7.92461		300		0		0
474		701238		7.95647		300		0		0
475		704470		7.99314		300		0		0
476		704470		7.99314		300		0		0
477		708485		8.0387		300		0		0
478		711771		8.07598		300		0		0
479		715314		8.11618		300		0		0
480		718978		8.15775		300		0		0
481		722943		8.20275		300		0		0
482		727023		8.24904		300		0		0
483		731205		8.29649		300		0		0
484		735356		8.34359		300		0		0
485		739422		8.38972		300		0		0
486		743368		8.43449		300		0		0
487		747282		8.47891		300		0		0
488		751710		8.52915		300		0		0
489		756101		8.57897		300		0		0
490		760449		8.62831		300		0		0
491		764293		8.67192		300		0		0
492		767619		8.70965		300		0		0
493		771852		8.75769		300		0		0
494		772507		8.76512		300		0		0
495		774820		8.79136		300		0		0
496		776961		8.81566		300		0		0
497		780419		8.85489		300		0		0
498		782764		8.8815		300		0		0
499		786241		8.92094		300		0		0
500		789702		8.96022		300		0		0
501		793163		8.99948		300		0		0
502		796327		9.03538		300		0		0
503		799059		9.06638		300		0		0
504		802800		9.10882		300		0		0
505		806878		9.15509		300		0		0
506		806878		9.15509		300		0		0
507		813490		9.23012		300		0		0
508		819255		9.29554		300		0		0
509		825351		9.3647		300		0		0
510		830209		9.41982		300		0		0
511		834677		9.47051		300		0		0
512		839530		9.52558		300		0		0
513		845237		9.59034		300		0		0
514		851190		9.65788		300		0		0
515		856492		9.71804		300		0		0
516		860383		9.76219		300		0		0
517		862138		9.78209		300		0		0
518		861773		9.77795		300		0		0
519		861350		9.77315		300		0		0
520		862989		9.79176		300		0		0
521		864172		9.80518		300		0		0
522		864410		9.80787		300		0		0
523		861686		9.77696		300		0		0
524		861714		9.77728		300		0		0
525		858767		9.74385		300		0		0
526		858426		9.73998		300		0		0
527		857414		9.72849		300		0		0
528		859227		9.74907		300		0		0
529		860663		9.76536		300		0		0
530		861924		9.77966		300		0		0
531		861924		9.77966		300		0		0
532		864548		9.80944		300		0		0
533		865857		9.8243		300		0		0
534		868244		9.85138		300		0		0
535		871067		9.8834		300		0		0
536		872832		9.90344		300		0		0
537		874103		9.91786		300		0		0
538		876307		9.94286		300		0		0
539		878571		9.96855		300		0		0
540		881892		10.0062		300		0		0
541		885799		10.0506		300		0		0
542		889961		10.0978		300		0		0
543		894377		10.1479		300		0		0
544		899849		10.21		300		0		0
545		905601		10.2752		300		0		0
546		911710		10.3446		300		0		0
547		916483		10.3987		300		0		0
548		920291		10.4419		300		0		0
549		921680		10.4577		300		0		0
550		924323		10.4877		300		0		0
551		926332		10.5105		300		0		0
552		928935		10.54		300		0		0
553		929802		10.5498		300		0		0
554		931573		10.5699		300		0		0
555		930074		10.5529		300		0		0
556		929178		10.5427		300		0		0
557		925390		10.4998		300		0		0
558		921886		10.46		300		0		0
559		916775		10.402		300		0		0
560		912844		10.3574		300		0		0
561		907493		10.2967		300		0		0
562		902427		10.2392		300		0		0
563		898080		10.1899		300		0		0
564		894130		10.1451		300		0		0
565		889766		10.0956		300		0		0
566		886057		10.0535		300		0		0
567		886955		10.0637		300		0		0
568		890532		10.1043		300		0		0
569		895304		10.1584		300		0		0
570		900478		10.2171		300		0		0
571		905663		10.2759		300		0		0
572		911219		10.339		300		0		0
573		917652		10.412		300		0		0
574		923993		10.4839		300		0		0
575		930558		10.5584		300		0		0
576		936282		10.6234		300		0		0
577		942864		10.698		300		0		0
578		947523		10.7509		300		0		0
579		953100		10.8142		300		0		0
580		958077		10.8707		300		0		0
581		963642		10.9338		300		0		0
582		968033		10.9836		300		0		0
583		974825		11.0607		300		0		0
584		977898		11.0955		300		0		0
585		982450		11.1472		300		0		0
586		989677		11.2292		300		0		0
587		999916		11.3454		300		0		0
588		1.01323e+06		11.4965		300		0		0
589		1.02771e+06		11.6608		300		0		0
590		1.03515e+06		11.7451		300		0		0
591		1.03515e+06		11.7451		300		0		0
592		1.04586e+06		11.8666		300		0		0
593		1.04586e+06		11.8666		300		0		0
594		1.04586e+06		9.2183		386.187		4.00823		-4.49768
595		1.03998e+06		7.14145		495.694		10.2118		-16.8747
596		1.03419e+06		5.41375		650.244		12.279		-46.7421
597		1.02442e+06		4.51115		772.975		8.2486		-78.9213
598		1.03135e+06		4.21769		832.352		2.31133		-92.3785
599		1.0438e+06		4.10385		865.772		31.0385		-77.408
600		1.05461e+06		3.9999		897.469		90.9601		-41.4922
601		1.06764e+06		3.87007		939.039		177.451		5.42809
602		1.08089e+06		3.67914		1000.02		293.165		61.7696
603		1.09564e+06		3.45173		1080.45		445.21		131.532
604		1.10146e+06		3.23408		1159.3		640.54		220.442
605		1.0939e+06		3.10405		1199.57		855.396		316.271
606		1.07685e+06		3.08357		1188.71		1062.39		406.884
607		1.04505e+06		3.12513		1138.27		1235.6		479.859
608		999245		3.16077		1076.11		1357.1		522.208
609		842604		3.0695		934.399		1537.66		535.642
610		777384		3.01634		877.267		1595.45		520.316
611		709344		2.94109		820.964		1646.26		499.254
612		641174		2.84714		766.554		1691.14		473.019
613		573849		2.73578		713.99		1731.31		442.72
614		508753		2.61019		663.455		1767.47		408.994
615		447132		2.47452		615.065		1800.2		372.531
